Trip ID,Date,Retailer,Parent Brand,User ID,Item Dollars,Item Units
16866125,5/25/2014,Kroger,Red Bull,86022,$2,1
16866400,5/26/2014,Safeway,Monster,376753,$0,1
16868172,5/27/2014,Publix,Monster,530826,$10,6
16868563,5/26/2014,Target,Red Bull,135328,$2,1
16868603,5/26/2014,Walmart,5 Hour Energy,85690,$20,1
16868603,5/26/2014,Walmart,Monster,85690,$6,1
16868934,5/27/2014,Walmart,Rockstar,351063,$2,1
16869464,5/15/2014,Walmart,Red Bull,240921,$9,2
16869600,5/26/2014,Safeway,Rockstar,81828,$5,3
16869785,5/25/2014,Walmart,Red Bull,230218,$10,1
16869916,5/26/2014,Walmart,Red Bull,70887,$18,2
16870355,5/24/2014,Walmart,Red Bull,278381,$20,2
16871620,5/23/2014,Walmart,Red Bull,526783,$4,1
16872060,5/25/2014,Safeway,Monster,178638,$0,1
16872217,5/27/2014,Walgreens,Monster,522011,$4,2
16872468,5/26/2014,Safeway,Red Bull,441772,$5,3
16872587,5/24/2014,Kroger,Red Bull,263827,$6,1
16872792,5/27/2014,Walgreens,Red Bull,536231,$6,1
16873110,5/24/2014,Safeway,Monster,86540,$2,1
16873169,5/16/2014,Costco,Red Bull,371510,$34,1
16873343,5/22/2014,Walmart,Red Bull,500340,$2,1
16873497,5/24/2014,Walmart,Monster,341863,$2,1
16873846,5/23/2014,Walmart,5 Hour Energy,37117,$18,1
16874226,5/20/2014,Target,Red Bull,109256,$3,1
16874590,5/23/2014,Costco,Rockstar,314658,$145,5
16874831,5/27/2014,Walmart,Rockstar,309654,$2,1
16874839,5/24/2014,Walmart,5 Hour Energy,404096,$3,1
16875741,5/26/2014,Walmart,Monster,463314,$6,1
16875898,5/25/2014,Target,Rockstar,402579,$6,6
16875942,5/23/2014,CVS,5 Hour Energy,76998,$6,1
16876285,5/27/2014,Walmart,Red Bull,535910,$6,1
16876470,5/27/2014,Walmart,Monster,244535,$2,1
16877111,5/25/2014,Walgreens,Red Bull,264097,$4,1
16877164,5/24/2014,Walmart,Rockstar,15354,$2,1
16877220,5/26/2014,Walmart,Red Bull,232810,$3,1
16877295,5/26/2014,Safeway,Monster,84487,$2,1
16877539,5/23/2014,Walmart,Monster,493321,$14,1
16877745,5/26/2014,Walgreens,Red Bull,324567,$5,3
16877854,5/26/2014,Walmart,Red Bull,484679,$6,1
16878510,5/26/2014,Walmart,5 Hour Energy,186324,$3,1
16878816,5/26/2014,Walmart,Monster,474375,$8,4
16879099,5/27/2014,Publix,Monster,232761,$3,2
16879360,5/20/2014,Costco,Red Bull,390818,$34,1
16879371,5/26/2014,CVS,Monster,6527,$2,1
16879431,5/27/2014,Walmart,Monster,296850,$6,3
16879437,5/27/2014,Walgreens,Monster,6527,$4,1
16879558,5/24/2014,Walgreens,Rockstar,60209,$3,2
16880096,5/25/2014,Safeway,Rockstar,312310,$6,1
16880184,5/24/2014,Safeway,Rockstar,312310,$6,1
16880581,5/19/2014,Walmart,Monster,164500,$2,1
16880636,5/21/2014,Walmart,Monster,164500,$2,1
16881000,5/27/2014,Walgreens,Monster,300194,$7,2
16881036,5/24/2014,Walmart,Monster,280669,$15,2
16881124,5/27/2014,Walmart,Rockstar,185497,$2,1
16881249,5/27/2014,Walmart,Monster,268542,$2,1
16881666,5/18/2014,Target,Red Bull,51533,$12,2
16883004,5/27/2014,Kroger,Rockstar,90046,$2,1
16883187,5/26/2014,Target,Monster,86609,$2,1
16883228,5/24/2014,Target,Red Bull,51533,$12,2
16883412,5/27/2014,Walmart,Monster,474707,$4,2
16883491,5/25/2014,Walmart,Monster,435446,$2,1
16883918,5/27/2014,Target,Red Bull,495736,$6,1
16884474,5/26/2014,Walmart,5 Hour Energy,425793,$13,5
16884474,5/26/2014,Walmart,Monster,425793,$6,1
16884505,5/16/2014,Walgreens,Red Bull,367791,$5,3
16884697,5/24/2014,Safeway,Rockstar,429513,$2,1
16884997,5/24/2014,Walmart,Red Bull,186505,$2,1
16885895,5/26/2014,Target,Rockstar,276129,$2,2
16886441,5/27/2014,Kroger,Red Bull,9048,$2,1
16886731,5/24/2014,Walmart,Red Bull,102669,$18,1
16887595,5/27/2014,Kroger,Red Bull,532691,$6,1
16888044,5/26/2014,Walgreens,Red Bull,61254,$2,1
16888170,5/27/2014,Walmart,Monster,460110,$2,1
16888302,5/27/2014,Walmart,Monster,409975,$2,1
16888399,5/27/2014,CVS,Monster,263981,$6,2
16888412,5/25/2014,Kroger,Monster,220976,$2,1
16888949,5/27/2014,Walgreens,Rockstar,75896,$3,3
16888983,5/27/2014,Kroger,Monster,515696,$8,1
16889028,5/19/2014,Walgreens,Red Bull,342867,$4,2
16889038,5/26/2014,Kroger,Red Bull,277163,$4,2
16889608,5/26/2014,Walgreens,5 Hour Energy,243336,$2,1
16890295,5/27/2014,Walmart,Monster,326772,$2,1
16890524,5/24/2014,Safeway,5 Hour Energy,153302,$13,1
16890611,5/24/2014,Kroger,Monster,208376,$10,6
16891070,5/20/2014,Kroger,Rockstar,337796,$3,2
16891132,5/23/2014,Publix,Monster,225292,$2,1
16891195,5/27/2014,Walmart,Monster,225292,$6,1
16891366,5/23/2014,Publix,Monster,214324,$2,1
16891447,5/13/2014,Walmart,Red Bull,299471,$4,1
16892490,5/27/2014,Walmart,Red Bull,525046,$10,1
16892545,5/26/2014,Kroger,Red Bull,406683,$3,1
16893370,5/24/2014,Safeway,Red Bull,421524,$2,1
16893370,5/24/2014,Safeway,Rockstar,421524,$4,2
16894029,5/17/2014,Walmart,Red Bull,204225,$2,1
16894421,5/24/2014,Walgreens,Red Bull,266521,$2,1
16894525,5/23/2014,Walgreens,Red Bull,334131,$5,1
16894859,5/26/2014,Walmart,Red Bull,539947,$4,1
16895108,5/18/2014,Target,Red Bull,334131,$5,3
16895775,5/19/2014,Kroger,Monster,109409,$7,1
16895819,5/22/2014,Kroger,Monster,109409,$7,1
16895841,5/26/2014,Walmart,5 Hour Energy,196679,$5,1
16895851,5/25/2014,Publix,Rockstar,347222,$5,5
16895892,5/26/2014,Kroger,Monster,109409,$7,1
16895912,5/25/2014,Walmart,Red Bull,299821,$5,2
16896086,5/27/2014,Target,Red Bull,460195,$6,1
16897126,5/27/2014,Walmart,Red Bull,114127,$18,1
16897241,5/23/2014,Walmart,5 Hour Energy,538510,$5,1
16897305,5/22/2014,Walmart,Red Bull,114127,$18,1
16898012,5/24/2014,Safeway,Red Bull,388272,$6,1
16898193,5/27/2014,Walmart,Red Bull,251758,$6,1
16898228,5/27/2014,Target,Rockstar,378792,$1,1
16898365,5/23/2014,Walmart,Red Bull,51639,$12,2
16898788,5/24/2014,Publix,Monster,341230,$5,3
16898954,5/25/2014,Kroger,Red Bull,342665,$18,1
16899096,5/26/2014,Walmart,Monster,167189,$2,1
16899983,5/23/2014,Walmart,Monster,496800,$2,1
16900604,5/25/2014,Costco,Rockstar,521680,$28,1
16900850,5/27/2014,Walmart,Red Bull,511816,$6,1
16901069,5/26/2014,Walmart,Monster,118626,$6,1
16901378,5/27/2014,CVS,Rockstar,50955,$2,1
16901410,5/27/2014,Walmart,Red Bull,345172,$7,2
16901663,5/27/2014,Publix,Red Bull,193466,$2,1
16901819,5/27/2014,Walmart,Monster,380499,$14,1
16902249,5/26/2014,Walmart,Monster,198557,$2,1
16902339,5/22/2014,Walgreens,Monster,189141,$4,2
16902403,5/22/2014,Walgreens,Monster,189141,$4,2
16902665,5/27/2014,Target,Monster,314696,$11,1
16902932,5/27/2014,Target,Rockstar,292962,$10,9
16903166,5/27/2014,Safeway,Red Bull,540041,$5,2
16904563,5/25/2014,Walgreens,Red Bull,105217,$2,1
16904907,5/27/2014,Target,Rockstar,454666,$4,2
16904938,5/27/2014,Walmart,Rockstar,37117,$2,1
16905042,5/27/2014,Walmart,Monster,483596,$2,1
16905052,5/27/2014,Target,Rockstar,96669,$4,4
16905351,5/22/2014,Kroger,Rockstar,540073,$2,1
16906481,5/27/2014,Walmart,Red Bull,523836,$6,1
16907057,5/26/2014,Kroger,Rockstar,106307,$2,1
16907259,5/25/2014,Walmart,5 Hour Energy,190360,$3,1
16907318,5/26/2014,Walmart,Monster,17527,$2,1
16907664,5/27/2014,Walgreens,Red Bull,377526,$5,3
16907879,5/24/2014,Kroger,Red Bull,76237,$8,2
16907902,5/27/2014,Safeway,Rockstar,95814,$5,1
16908149,5/25/2014,Kroger,Red Bull,376741,$6,1
16908461,5/21/2014,Walmart,Monster,82533,$2,1
16909547,5/27/2014,Safeway,Rockstar,306033,$2,1
16909741,5/27/2014,Walmart,Red Bull,497308,$4,1
16909755,5/24/2014,Walmart,Monster,176645,$2,1
16910429,5/27/2014,Walgreens,Red Bull,81691,$3,1
16910779,5/24/2014,Walgreens,5 Hour Energy,391441,$3,1
16911745,5/27/2014,Target,Rockstar,307636,$10,10
16912374,5/20/2014,Walmart,Rockstar,534803,$0,1
16912574,5/27/2014,Costco,Monster,182986,$29,1
16913056,5/27/2014,Walgreens,Red Bull,106223,$3,1
16913224,5/24/2014,Kroger,Red Bull,412629,$4,1
16913598,5/21/2014,Target,Red Bull,395163,$3,1
16913608,5/27/2014,Walgreens,Rockstar,455272,$2,1
16913762,5/26/2014,Kroger,Monster,284982,$6,4
16914331,5/27/2014,Walmart,5 Hour Energy,517063,$12,1
16914571,5/26/2014,Walmart,Red Bull,432706,$18,1
16914582,5/21/2014,CVS,Monster,306704,$4,2
16915192,5/27/2014,Safeway,Monster,310390,$13,5
16915416,5/27/2014,Kroger,Red Bull,353930,$4,1
16915479,5/27/2014,Safeway,Monster,444405,$0,1
16915663,5/14/2014,Walmart,Red Bull,119203,$6,3
16915698,5/19/2014,Walmart,Monster,119203,$2,1
16915698,5/19/2014,Walmart,Red Bull,119203,$2,1
16915831,5/27/2014,Publix,Red Bull,529373,$24,3
16916066,5/20/2014,Walmart,Monster,313617,$8,4
16916235,5/21/2014,Safeway,Red Bull,205334,$15,3
16916495,5/21/2014,Safeway,Rockstar,423465,$1,1
16916997,5/27/2014,Safeway,Monster,539849,$2,1
16917225,5/26/2014,CVS,Monster,322662,$5,4
16917226,5/27/2014,Kroger,Red Bull,347105,$2,1
16917253,5/27/2014,Target,Red Bull,510803,$3,1
16917402,5/27/2014,Target,Rockstar,196525,$2,1
16917486,5/27/2014,Walmart,5 Hour Energy,396288,$3,1
16917806,5/24/2014,Target,Red Bull,395163,$3,2
16917814,5/23/2014,Target,Monster,352336,$6,1
16917952,5/24/2014,Walgreens,Monster,426681,$4,2
16918191,5/24/2014,Safeway,Monster,242217,$2,1
16918322,5/27/2014,Walmart,Rockstar,298238,$2,1
16918360,5/26/2014,Walmart,Monster,36545,$2,1
16918373,5/27/2014,Target,Rockstar,94459,$5,3
16919743,5/27/2014,Safeway,Monster,342955,$0,1
16919761,5/21/2014,Target,Red Bull,6840,$6,1
16919971,5/22/2014,Walgreens,Red Bull,476737,$6,2
16919972,5/24/2014,Walmart,Monster,476737,$2,1
16920071,5/22/2014,Walmart,Rockstar,529492,$2,1
16920127,5/27/2014,Walgreens,Monster,300194,$7,2
16920475,5/28/2014,Kroger,Red Bull,54376,$2,1
16920476,5/27/2014,Kroger,Red Bull,54376,$2,1
16920783,5/18/2014,Walmart,5 Hour Energy,204751,$12,1
16921182,5/25/2014,Walmart,Red Bull,205575,$6,1
16922233,5/26/2014,CVS,Monster,511187,$3,1
16922457,5/27/2014,Walmart,Red Bull,525421,$4,1
16922964,5/28/2014,Walgreens,Red Bull,510538,$3,1
16923263,5/28/2014,Walmart,Monster,524539,$2,1
16923924,5/25/2014,Kroger,Red Bull,173158,$6,2
16924268,5/27/2014,Walmart,Red Bull,244848,$6,1
16924268,5/27/2014,Walmart,Rockstar,244848,$2,1
16924286,5/20/2014,Walmart,Monster,446731,$2,1
16924429,5/27/2014,Walmart,Red Bull,540351,$3,1
16925509,5/26/2014,Walmart,Monster,65944,$8,4
16925512,5/26/2014,Kroger,Monster,121306,$3,2
16925587,5/16/2014,Target,Red Bull,66577,$2,1
16925599,5/16/2014,Kroger,Monster,320580,$6,1
16925829,5/24/2014,Target,Red Bull,539712,$5,3
16925953,5/25/2014,Walmart,Monster,23289,$4,2
16925956,5/18/2014,Target,Red Bull,305002,$12,1
16925956,5/18/2014,Target,Rockstar,305002,$3,1
16925974,5/28/2014,Walmart,Monster,23289,$4,2
16926033,5/27/2014,Kroger,Red Bull,395424,$2,1
16926210,5/23/2014,Safeway,Red Bull,395424,$10,2
16926317,5/24/2014,Kroger,Rockstar,145249,$3,2
16926668,5/24/2014,Costco,Red Bull,449122,$33,1
16926699,5/28/2014,CVS,Monster,292019,$2,1
16926745,5/23/2014,Walmart,Monster,488130,$23,2
16927266,5/24/2014,Walmart,Monster,182909,$2,1
16927652,5/28/2014,Walgreens,Monster,442974,$2,1
16927661,5/27/2014,Kroger,Red Bull,201458,$6,1
16927835,5/25/2014,Publix,Rockstar,32984,$1,1
16928661,5/26/2014,Walmart,Monster,111630,$6,1
16928913,5/28/2014,Walmart,Red Bull,538465,$2,1
16929005,5/22/2014,Safeway,Rockstar,230029,$3,2
16929232,5/26/2014,Kroger,Monster,334817,$4,2
16929628,5/24/2014,Target,Rockstar,85817,$2,2
16929678,5/22/2014,Kroger,Rockstar,258729,$8,1
16929829,5/28/2014,Walmart,Monster,326772,$2,1
16930028,5/26/2014,Safeway,Monster,82003,$2,1
16930381,5/28/2014,Kroger,Red Bull,421042,$3,1
16930643,5/26/2014,Walgreens,Monster,310390,$4,1
16930669,5/23/2014,Safeway,Monster,240514,$3,2
16931374,5/20/2014,Walmart,Red Bull,184805,$3,1
16931429,5/24/2014,Walmart,Red Bull,184805,$5,2
16931701,5/28/2014,Walmart,5 Hour Energy,517272,$3,1
16932518,5/26/2014,Walmart,Monster,116755,$2,2
16933765,5/27/2014,Safeway,Red Bull,82917,$10,3
16933795,5/25/2014,Walmart,5 Hour Energy,531869,$18,1
16933910,5/28/2014,Walmart,Red Bull,191043,$2,1
16934222,5/23/2014,Walmart,Monster,319540,$2,1
16934476,5/26/2014,Kroger,Monster,235549,$2,1
16935540,5/27/2014,Safeway,Red Bull,177490,$5,2
16936405,5/27/2014,Walmart,Monster,513987,$4,2
16936847,5/28/2014,Walmart,Red Bull,314934,$2,1
16937392,5/21/2014,Walmart,5 Hour Energy,91008,$18,1
16937477,5/19/2014,Publix,Red Bull,307088,$8,1
16937845,5/28/2014,Target,Red Bull,368826,$4,2
16938366,5/28/2014,Walmart,Monster,516390,$4,2
16938471,5/28/2014,Walmart,Monster,334252,$2,1
16938793,5/23/2014,Walmart,Red Bull,205369,$52,11
16939121,5/28/2014,Costco,Red Bull,528047,$34,1
16939233,5/26/2014,CVS,Monster,216560,$5,4
16939379,5/26/2014,CVS,Monster,216560,$5,4
16939471,5/27/2014,Safeway,Monster,165845,$0,1
16939471,5/27/2014,Safeway,Red Bull,165845,$20,1
16939535,5/26/2014,CVS,Monster,216560,$1,4
16939592,5/28/2014,Walmart,Monster,24502,$2,2
16939855,5/27/2014,CVS,Monster,259551,$2,1
16940498,5/28/2014,Walmart,Monster,25388,$29,2
16940998,5/26/2014,Walmart,Monster,354242,$2,1
16941036,5/28/2014,Target,Rockstar,83786,$8,7
16941047,5/27/2014,Walmart,Red Bull,225971,$18,1
16941652,5/28/2014,Target,Monster,516206,$2,1
16941772,5/28/2014,Walgreens,Red Bull,480792,$4,1
16941803,5/26/2014,Walmart,Monster,282033,$4,2
16941817,5/28/2014,Walgreens,Monster,359936,$4,2
16941964,5/17/2014,Kroger,Red Bull,189591,$4,1
16942004,5/28/2014,Safeway,Red Bull,170224,$3,1
16942212,5/28/2014,Target,Rockstar,395361,$1,1
16942354,5/23/2014,Safeway,Rockstar,522615,$5,3
16943102,5/21/2014,Walmart,Rockstar,188651,$3,2
16943132,5/28/2014,Walmart,Monster,470012,$4,2
16944062,5/26/2014,Target,Rockstar,514449,$1,1
16944065,5/28/2014,Walgreens,Red Bull,4913,$5,1
16944471,5/24/2014,Walgreens,Red Bull,98470,$2,1
16944500,5/28/2014,Kroger,Monster,246504,$2,1
16944616,5/28/2014,Kroger,Red Bull,305002,$6,1
16944778,5/28/2014,CVS,Monster,370874,$2,1
16946234,5/23/2014,Walmart,5 Hour Energy,297221,$5,1
16946878,5/25/2014,Safeway,Monster,109045,$5,3
16947388,5/27/2014,Target,Monster,48736,$4,2
16947607,5/28/2014,Walgreens,Red Bull,513778,$2,1
16947665,5/28/2014,Kroger,Monster,337811,$8,5
16947689,5/27/2014,Walmart,5 Hour Energy,345798,$20,1
16949218,5/24/2014,Walmart,Red Bull,534508,$3,1
16949240,5/27/2014,Walmart,Monster,313617,$18,3
16949241,5/26/2014,Walmart,Monster,485135,$2,1
16949286,5/27/2014,Walmart,Monster,485135,$2,1
16949432,5/28/2014,Publix,Monster,65409,$2,1
16949678,5/27/2014,Walgreens,5 Hour Energy,338659,$4,1
16949697,5/27/2014,Walmart,Monster,313575,$2,1
16950583,5/24/2014,Target,Rockstar,159701,$2,1
16951078,5/23/2014,Walmart,Red Bull,294910,$6,1
16951211,5/28/2014,Kroger,Red Bull,201458,$6,1
16951426,5/28/2014,Walmart,Monster,412135,$2,1
16951682,5/23/2014,Walmart,Red Bull,260555,$4,1
16951837,5/15/2014,Walgreens,Red Bull,535043,$3,1
16952097,5/26/2014,Walmart,Monster,298860,$2,1
16952723,5/23/2014,Safeway,Red Bull,437534,$5,1
16953076,5/25/2014,Safeway,Red Bull,453881,$5,3
16954063,5/28/2014,Walmart,Red Bull,516950,$3,1
16954766,5/28/2014,Walgreens,5 Hour Energy,521549,$4,1
16955002,5/28/2014,Walgreens,5 Hour Energy,310300,$2,1
16955498,5/22/2014,Walmart,Rockstar,357560,$2,1
16955500,5/22/2014,Walmart,Rockstar,357560,$2,1
16955547,5/24/2014,CVS,Monster,108249,$2,1
16955756,5/27/2014,Walmart,Rockstar,102758,$6,1
16955978,5/25/2014,Safeway,Rockstar,102758,$10,2
16956198,5/28/2014,Target,Rockstar,489214,$1,1
16956340,5/28/2014,Walmart,Red Bull,377526,$4,2
16957517,5/28/2014,Publix,Rockstar,311937,$1,1
16957900,5/28/2014,Walgreens,Red Bull,451213,$6,1
16958170,5/22/2014,Kroger,Monster,396399,$5,3
16958313,5/26/2014,Kroger,Monster,396399,$5,3
16958387,5/28/2014,Kroger,Monster,396399,$7,4
16958535,5/27/2014,Walgreens,Red Bull,226576,$34,7
16958701,5/24/2014,Walmart,Red Bull,341941,$6,1
16959411,5/27/2014,Kroger,Red Bull,459497,$3,1
16959654,5/28/2014,Publix,Red Bull,1316,$2,1
16959708,5/24/2014,Walmart,Monster,69812,$2,1
16960145,5/27/2014,Kroger,Red Bull,250990,$6,1
16960855,5/27/2014,Walgreens,Monster,44380,$2,1
16962304,5/24/2014,Walmart,Monster,315974,$14,1
16962526,5/28/2014,Walmart,Red Bull,254356,$18,1
16962628,5/28/2014,Safeway,Rockstar,312310,$5,3
16963362,5/21/2014,Walmart,Red Bull,486043,$3,1
16963504,5/18/2014,Walmart,5 Hour Energy,353273,$12,1
16963590,5/17/2014,Walmart,Rockstar,156156,$2,1
16963752,5/25/2014,Safeway,Rockstar,384213,$5,3
16963773,5/24/2014,Walmart,Monster,447996,$6,1
16963846,5/25/2014,Walmart,5 Hour Energy,450035,$3,1
16964170,5/28/2014,Walmart,Monster,28497,$11,6
16964635,5/28/2014,Walmart,Monster,346032,$6,1
16965409,5/22/2014,Walmart,Red Bull,120128,$5,2
16965864,5/25/2014,Walmart,Red Bull,188509,$5,2
16966511,5/28/2014,Target,Red Bull,78220,$6,1
16966890,5/26/2014,Walgreens,Red Bull,326497,$4,2
16968089,5/26/2014,Safeway,Red Bull,92514,$20,1
16968474,5/27/2014,Walgreens,Red Bull,117818,$5,2
16968802,5/24/2014,Kroger,Monster,241438,$2,1
16969199,5/28/2014,Walmart,Monster,514797,$2,1
16969997,5/28/2014,Safeway,Monster,536088,$0,1
16970232,5/28/2014,Walgreens,Rockstar,219465,$3,3
16970569,5/26/2014,Kroger,Red Bull,80772,$2,1
16971144,5/28/2014,Walmart,Rockstar,340784,$2,1
16971380,5/28/2014,Kroger,Rockstar,509542,$2,1
16971552,5/27/2014,Walmart,Red Bull,323180,$2,1
16971566,5/26/2014,Walmart,Red Bull,323180,$6,1
16971718,5/28/2014,Kroger,Monster,331320,$3,2
16971930,5/24/2014,Kroger,Monster,286686,$2,1
16971971,5/25/2014,Costco,Monster,220515,$30,1
16972181,5/26/2014,Walmart,Red Bull,70353,$2,1
16972817,5/29/2014,Kroger,Red Bull,54376,$2,1
16973317,5/18/2014,Walgreens,Red Bull,257004,$6,1
16973410,5/16/2014,Kroger,Monster,371978,$5,3
16973419,5/18/2014,Kroger,Monster,371978,$5,3
16973922,5/28/2014,Walmart,Red Bull,388673,$3,1
16974128,5/28/2014,Walmart,Rockstar,87613,$11,10
16974430,5/29/2014,Kroger,Monster,3079,$4,2
16974659,5/24/2014,Walmart,Red Bull,44689,$2,1
16974838,5/29/2014,Walmart,Monster,518266,$2,1
16976019,5/29/2014,Walmart,Rockstar,147902,$6,1
16976350,5/29/2014,Walmart,Monster,488620,$4,2
16977148,5/17/2014,Walmart,Monster,394255,$2,1
16978028,5/28/2014,Target,Rockstar,363042,$1,1
16979404,5/29/2014,Walmart,Red Bull,297685,$4,2
16979600,5/29/2014,Walmart,Monster,520585,$2,1
16979689,5/22/2014,Walmart,5 Hour Energy,236972,$13,1
16979751,5/29/2014,Walmart,5 Hour Energy,254811,$12,1
16979789,5/27/2014,Walmart,5 Hour Energy,277630,$18,1
16979789,5/27/2014,Walmart,Red Bull,277630,$10,1
16979938,5/25/2014,Safeway,Red Bull,277630,$3,1
16980130,5/25/2014,Safeway,Red Bull,277630,$6,1
16980151,5/23/2014,Safeway,Red Bull,277630,$22,3
16980249,5/24/2014,Walmart,Red Bull,422290,$4,1
16980270,5/21/2014,Kroger,Red Bull,11114,$3,1
16980673,5/26/2014,Walmart,Red Bull,237656,$4,2
16981489,5/27/2014,Target,Red Bull,36215,$41,2
16981514,5/29/2014,Publix,Red Bull,365366,$4,1
16982817,5/29/2014,Walmart,Red Bull,525421,$4,1
16982917,5/29/2014,Walgreens,Red Bull,388083,$2,1
16983885,5/29/2014,Target,Rockstar,20535,$12,8
16984646,5/24/2014,Walmart,Monster,282449,$6,1
16984876,5/22/2014,Walmart,Monster,16827,$2,1
16985232,5/27/2014,Safeway,Monster,84975,$0,1
16985478,5/21/2014,Kroger,Rockstar,49813,$2,1
16985769,5/28/2014,Walmart,Monster,76659,$2,1
16986204,5/29/2014,Costco,Monster,338697,$30,1
16986216,5/28/2014,Walmart,Red Bull,288016,$4,1
16986684,5/28/2014,Walmart,Red Bull,345172,$7,2
16986773,5/25/2014,CVS,Red Bull,228675,$4,2
16986848,5/29/2014,Walmart,5 Hour Energy,434388,$3,1
16986984,5/29/2014,Walmart,Monster,488620,$2,1
16987394,5/17/2014,Kroger,Rockstar,520406,$4,2
16987437,5/27/2014,Target,Rockstar,321705,$4,3
16988172,5/28/2014,Walmart,Red Bull,285716,$6,1
16988474,5/27/2014,Walgreens,Red Bull,86247,$2,1
16988654,5/29/2014,Walgreens,Red Bull,475351,$4,1
16988712,5/27/2014,Walmart,Red Bull,117360,$2,1
16988728,5/26/2014,Kroger,Red Bull,490775,$6,1
16988776,5/29/2014,Kroger,Red Bull,319317,$2,1
16988977,5/29/2014,Walgreens,5 Hour Energy,109338,$5,1
16989577,5/25/2014,Walgreens,Red Bull,520021,$6,1
16990143,5/29/2014,Walmart,Monster,518325,$4,2
16990479,5/16/2014,Walmart,Monster,365851,$2,1
16990694,5/25/2014,Target,Rockstar,156805,$1,1
16990907,5/26/2014,Target,Rockstar,156805,$1,1
16990994,5/23/2014,Target,Rockstar,156805,$2,1
16991564,5/20/2014,Walgreens,Rockstar,179163,$2,2
16992443,5/26/2014,Walmart,Red Bull,463595,$2,2
16992730,5/23/2014,Walgreens,Rockstar,342917,$4,4
16992885,5/29/2014,Kroger,Red Bull,363554,$3,2
16993199,5/17/2014,Walmart,Monster,355526,$6,1
16993218,5/26/2014,Walmart,Monster,110582,$2,1
16993235,5/23/2014,Walmart,Monster,124309,$2,1
16994452,5/27/2014,Walmart,Red Bull,306444,$2,1
16994788,5/20/2014,Walmart,Red Bull,116263,$6,1
16995558,5/29/2014,CVS,Red Bull,398043,$4,2
16995581,5/29/2014,Walmart,Red Bull,136410,$4,1
16995751,5/28/2014,Walmart,Rockstar,207518,$0,1
16996118,5/26/2014,Kroger,Monster,278166,$2,1
16996145,5/28/2014,Walgreens,5 Hour Energy,91666,$6,1
16996428,5/28/2014,Target,Red Bull,325280,$18,1
16996886,5/29/2014,Publix,Monster,469981,$2,1
16997301,5/29/2014,Kroger,Rockstar,529434,$2,1
16997375,5/29/2014,Walmart,Rockstar,182971,$2,1
16997625,5/29/2014,Target,Red Bull,189156,$2,1
16997851,5/29/2014,CVS,Monster,434000,$7,3
16997926,5/29/2014,Walmart,5 Hour Energy,434388,$3,1
16998000,5/29/2014,Costco,Monster,384944,$31,1
16998051,5/29/2014,Walmart,Monster,38859,$6,3
16998141,5/22/2014,CVS,Monster,221642,$2,1
16998249,5/29/2014,Walgreens,Red Bull,162845,$8,2
16998415,5/25/2014,Walmart,Monster,424519,$2,1
16998584,5/29/2014,Walmart,Rockstar,370179,$2,1
16998588,5/30/2014,Walmart,Monster,463136,$10,3
16999012,5/28/2014,CVS,Red Bull,117818,$2,1
16999017,5/29/2014,Walmart,Red Bull,491201,$2,1
16999218,5/25/2014,Costco,Monster,465615,$30,1
16999910,5/29/2014,Kroger,Red Bull,274761,$3,2
17000160,5/24/2014,Walmart,Monster,517804,$2,1
17000332,5/29/2014,Walmart,Red Bull,454845,$3,1
17000462,5/29/2014,Walgreens,Red Bull,196435,$2,1
17001209,5/29/2014,Walmart,Monster,333969,$24,4
17001233,5/20/2014,CVS,Monster,218356,$2,1
17001399,5/18/2014,Walmart,Red Bull,351465,$18,1
17001518,5/27/2014,Kroger,Monster,519227,$3,2
17001664,5/28/2014,Safeway,5 Hour Energy,153302,$13,1
17002240,5/29/2014,Walmart,Red Bull,71231,$3,1
17002393,5/28/2014,Target,Rockstar,445752,$1,1
17002423,5/27/2014,Publix,Monster,299694,$2,1
17002667,5/22/2014,Walmart,Red Bull,285349,$3,1
17002801,5/28/2014,Walmart,Monster,10062,$2,1
17002938,5/28/2014,Walmart,Red Bull,351514,$2,1
17002963,5/29/2014,CVS,Red Bull,382459,$2,1
17003009,5/29/2014,Safeway,Monster,379987,$0,1
17003244,5/29/2014,Target,Rockstar,116750,$1,1
17004788,5/26/2014,Walmart,Red Bull,60304,$2,1
17004920,5/28/2014,Walmart,Monster,36028,$2,1
17005176,5/29/2014,Walgreens,Red Bull,244951,$12,2
17005652,5/29/2014,Kroger,Red Bull,2906,$3,2
17006278,5/24/2014,Walmart,5 Hour Energy,534110,$18,1
17007622,5/26/2014,Walmart,Red Bull,101683,$4,1
17007712,5/28/2014,Safeway,Monster,448475,$2,1
17007847,5/29/2014,Kroger,Rockstar,364681,$8,4
17007950,5/29/2014,Walmart,Monster,384938,$14,1
17008033,5/20/2014,Costco,Monster,266313,$60,2
17008223,5/29/2014,CVS,Monster,9159,$3,2
17009029,5/29/2014,Target,Red Bull,36245,$6,1
17009231,5/26/2014,Safeway,Monster,357340,$2,1
17009269,5/26/2014,Walmart,Monster,215261,$9,1
17009370,5/28/2014,Kroger,Monster,348590,$13,1
17009399,5/29/2014,Walmart,Monster,390798,$6,1
17009477,5/29/2014,Publix,Red Bull,108956,$4,2
17009746,5/21/2014,Publix,5 Hour Energy,53109,$2,1
17009848,5/24/2014,CVS,5 Hour Energy,53109,$3,1
